ID,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode
8044,20141126,420000,5.0,2.75,2540,27007,1.0,0,0,3,8,1520,1020,1980,2014,98058
8045,20140912,408000,3.0,1.75,1970,7100,1.0,0,0,3,7,1590,380,1976,0,98072
8046,20140820,278000,5.0,1.75,2170,9752,1.0,0,0,3,7,1100,1070,1962,0,98003
8047,20150122,1195000,3.0,3.0,2350,1620,2.0,0,0,3,9,1560,790,2001,0,98112
8048,20140613,454000,4.0,2.25,2630,39000,2.0,0,0,3,9,2630,0,1979,0,98042
8049,20150417,1851000,4.0,2.5,4120,14866,1.0,1,4,3,8,2070,2050,1965,0,98006
8050,20150505,499000,4.0,2.25,2440,5000,2.0,0,0,3,7,2440,0,2007,0,98065
8051,20150218,590000,5.0,3.0,3480,6625,2.0,0,0,3,8,3480,0,2012,0,98059
8052,20140730,385000,3.0,3.5,1900,4805,2.0,0,0,3,8,1560,340,1999,0,98108
8053,20140924,1250000,4.0,3.25,3160,10043,2.0,0,2,3,9,3160,0,2011,0,98034
8054,20140924,202200,2.0,1.75,1330,2159,1.0,0,0,4,8,1330,0,1979,0,98198
8055,20150311,450000,3.0,2.25,1420,13468,1.0,0,0,3,7,960,460,1976,0,98033
8056,20150508,435000,3.0,2.0,2570,233481,1.5,0,0,4,8,2570,0,1986,0,98038
8057,20150204,550000,2.0,1.0,1270,43560,1.0,0,0,4,5,1270,0,1908,0,98042
8058,20150504,361000,3.0,2.25,2470,5650,1.0,0,2,3,7,1550,920,1973,0,98178
8059,20150120,760000,4.0,2.25,2590,12600,2.0,0,0,3,9,2590,0,1979,0,98006
8060,20140616,902000,4.0,2.5,3030,8507,2.0,0,0,3,9,3030,0,2003,0,98033
8061,20150411,505000,3.0,1.75,1240,4550,1.5,0,0,4,7,1240,0,1951,0,98116
8062,20150225,200000,3.0,1.0,1040,8925,1.0,0,0,4,6,1040,0,1961,0,98023
8063,20150204,260000,5.0,2.25,2320,6375,1.0,0,0,4,7,1270,1050,1967,0,98001
8064,20140925,417000,2.0,1.0,1190,5100,1.5,0,0,2,7,1190,0,1928,0,98117
8065,20150202,287500,3.0,2.25,2030,8690,1.0,0,0,4,8,1360,670,1986,0,98023
8066,20150407,450000,3.0,1.5,1390,10530,1.0,0,0,3,7,1390,0,1961,0,98033
8067,20150130,825000,2.0,1.75,2050,4000,1.5,0,2,3,8,2050,0,1979,0,98119
8068,20140827,1475000,4.0,3.0,3050,6179,2.0,0,0,4,9,2330,720,1926,0,98112
8069,20150225,319950,2.0,1.0,1240,5500,1.5,0,0,3,6,1240,0,1921,0,98118
8070,20140828,682000,4.0,2.5,3030,30000,2.0,0,0,4,9,3030,0,1981,0,98072
8071,20150506,560000,3.0,1.75,1930,6000,1.0,0,0,3,8,1130,800,1956,0,98119
8072,20141230,350000,3.0,1.75,1490,10344,1.0,0,0,3,7,1490,0,1985,0,98155
8073,20141028,270000,3.0,2.0,1510,10215,1.0,0,0,4,7,1510,0,1995,0,98022
8074,20150305,284000,3.0,1.75,1320,35100,1.0,0,0,3,7,1320,0,1990,0,98092
8075,20140714,308000,4.0,2.5,2330,4606,2.0,0,0,3,8,2330,0,2004,0,98031
8076,20140529,450000,4.0,2.0,2240,7725,1.0,0,0,5,7,1120,1120,1956,0,98106
8077,20140618,540000,4.0,2.5,2050,34222,2.0,0,0,4,8,2050,0,1989,0,98077
8078,20140610,380000,4.0,1.5,1680,11123,1.0,0,0,3,7,1130,550,1959,0,98177
8079,20150224,522500,4.0,2.75,2200,122403,1.5,0,0,3,7,2200,0,1971,0,98014
8080,20141021,118000,1.0,1.0,670,7957,1.0,0,0,4,6,670,0,1978,0,98038
8081,20150423,280400,4.0,1.75,1730,7210,1.0,0,0,4,7,1010,720,1968,0,98003
8082,20140903,710000,4.0,2.75,2710,41811,1.5,0,0,4,8,1690,1020,1995,0,98075
8083,20140910,720000,3.0,3.25,3410,25741,2.0,0,0,4,8,3410,0,1993,0,98014
8084,20140505,787000,3.0,1.75,1330,7500,1.0,0,0,3,8,1330,0,1961,0,98004
8085,20150330,537000,4.0,2.5,1990,2660,2.0,0,0,3,8,1990,0,2012,0,98034
8086,20141103,650000,2.0,1.5,1900,4450,1.0,0,0,5,7,1500,400,1916,0,98144
8087,20150106,154200,4.0,1.0,1310,8640,1.0,0,0,3,6,910,400,1948,0,98146
8088,20150115,238000,4.0,2.5,1690,7260,1.0,0,0,3,7,1080,610,1979,0,98023
8089,20140804,285650,3.0,1.0,1040,8199,1.0,0,0,3,7,1040,0,1953,0,98155
8090,20140807,485500,2.0,1.5,1340,1286,2.0,0,0,3,8,1190,150,2006,0,98122
8091,20150126,315000,2.0,1.0,1120,7350,1.0,0,0,3,7,1120,0,1942,0,98155
8092,20140617,4668000,5.0,6.75,9640,13068,1.0,1,4,3,12,4820,4820,1983,2009,98040
8093,20141117,627000,3.0,2.0,2310,10525,2.0,0,0,5,7,2310,0,1965,0,98033
8094,20150410,525000,3.0,2.5,2190,34528,2.0,0,0,3,8,2190,0,1994,0,98027
8095,20140919,526000,3.0,3.25,1220,1281,2.0,0,0,3,8,930,290,2014,0,98105
8096,20150327,480000,3.0,1.5,1200,3060,1.0,0,0,4,7,1060,140,1910,0,98115
8097,20141008,970000,3.0,3.5,3840,53696,2.0,0,0,3,9,3840,0,1996,0,98077
8098,20140811,640000,4.0,2.5,2460,9973,1.0,0,0,4,8,1560,900,1965,0,98177
8099,20140627,279000,3.0,2.5,1630,7950,1.0,0,0,3,8,1320,310,1985,0,98042
8100,20140710,303000,2.0,2.0,970,9750,1.0,0,0,5,6,970,0,1940,0,98146
8101,20140625,315000,4.0,2.0,1780,5336,1.5,0,0,5,6,930,850,1918,0,98178
8102,20150325,336500,4.0,1.75,1760,7268,1.0,0,0,4,7,1080,680,1979,0,98058
8103,20141113,163250,2.0,1.0,770,8150,1.0,0,0,3,6,770,0,1951,0,98118
8104,20150218,444950,3.0,1.0,1760,6927,1.0,0,0,3,7,1050,710,1962,0,98011
8105,20140801,285000,2.0,1.0,990,2446,2.0,0,0,3,7,990,0,1998,0,98144
8106,20150317,370000,2.0,1.0,1250,4960,1.0,0,0,3,7,940,310,1938,0,98115
8107,20141215,330000,3.0,2.25,1440,5150,2.0,0,0,3,7,1440,0,1997,0,98106
8108,20140820,395000,2.0,2.0,1960,4018,1.0,0,0,5,7,980,980,1950,0,98108
8109,20150416,440000,6.0,3.0,2510,5310,1.0,0,0,4,7,1460,1050,1944,0,98108
8110,20140503,625000,4.0,2.75,2920,6605,2.0,0,0,3,8,2920,0,2012,0,98059
8111,20140929,435000,3.0,2.5,1730,46638,2.0,0,0,3,8,1730,0,1991,0,98045
8112,20141118,299950,3.0,2.5,1570,2577,2.0,0,0,3,7,1570,0,2005,0,98019
8113,20140929,560000,2.0,1.75,970,4233,1.0,0,0,4,7,970,0,1944,0,98199
8114,20140520,380000,4.0,3.0,2800,9764,2.0,0,0,3,8,2800,0,2002,0,98038
8115,20140519,333000,4.0,2.0,1580,7800,2.0,0,0,2,6,1580,0,1906,0,98144
8116,20140610,499000,2.0,1.0,1220,3000,1.0,0,0,3,7,920,300,1926,0,98117
8117,20150224,386000,3.0,1.5,1550,8000,1.0,0,0,3,6,1330,220,1980,0,98118
8118,20140922,320600,3.0,2.0,1220,7620,1.0,0,0,3,6,720,500,1947,2014,98166
8119,20140610,285000,2.0,2.0,1651,18200,1.0,0,0,3,6,1651,0,1946,0,98070
8120,20140909,450000,7.0,4.0,3150,7800,2.0,0,0,3,8,3150,0,2013,0,98118
8121,20141218,175000,2.0,1.0,800,7150,1.0,0,0,3,5,800,0,1933,0,98030
8122,20150421,544800,5.0,2.75,3190,5857,2.0,0,0,3,9,3190,0,2004,0,98058
8123,20150121,220000,3.0,1.75,1720,7587,1.0,0,0,4,7,1140,580,1981,0,98092
8124,20140905,374000,2.0,2.25,1100,1695,2.0,0,0,3,9,1100,0,2009,0,98118
8125,20150227,200000,3.0,2.0,1010,7896,1.0,0,0,3,7,1010,0,1984,0,98031
8126,20150506,259950,3.0,2.0,1010,7896,1.0,0,0,3,7,1010,0,1984,0,98031
8127,20140722,255000,4.0,2.75,1760,9222,1.0,0,0,3,7,1140,620,1971,0,98023
8128,20150323,447000,3.0,1.75,1400,6750,1.0,0,0,3,7,1040,360,1975,0,98034
8129,20150319,287000,3.0,2.5,1820,8722,1.5,0,0,3,7,1820,0,1926,2008,98022
8130,20140930,344950,3.0,2.0,1470,6950,1.0,0,0,5,6,1470,0,1932,0,98133
8131,20141010,212000,2.0,1.0,770,7000,1.0,0,0,3,6,770,0,1921,0,98024
8132,20140723,425000,5.0,2.75,1340,11583,1.0,0,0,3,7,1190,150,1962,0,98034
8133,20140904,170000,1.0,1.0,480,4560,1.0,0,0,3,5,480,0,1922,0,98065
8134,20150212,565000,3.0,1.0,1260,4080,1.5,0,0,4,7,1260,0,1928,0,98103
8135,20140623,234000,2.0,1.0,870,11100,1.0,0,0,3,6,870,0,1940,0,98146
8136,20141009,1511250,3.0,2.5,4010,12105,1.0,0,3,5,11,2600,1410,1983,0,98006
8137,20150126,345000,3.0,2.5,2340,8414,1.0,0,0,3,7,1280,1060,1993,0,98188
8138,20150427,415000,3.0,2.75,1770,3172,2.0,0,0,3,8,1770,0,2009,0,98065
8139,20141010,760000,5.0,1.75,2660,10637,1.5,0,0,5,7,1670,990,1922,0,98115
8140,20150226,484000,5.0,2.5,3600,20001,2.0,0,0,4,9,3600,0,1976,0,98166
8141,20140926,360000,2.0,1.75,1230,1107,2.0,0,0,3,8,1230,0,2006,0,98029
8142,20150224,875000,3.0,2.75,3270,39586,1.5,0,0,3,11,3270,0,1988,0,98077
8143,20140514,930000,3.0,2.5,3100,20553,1.0,0,0,3,10,3100,0,1954,0,98177
8144,20140516,250000,3.0,2.0,1900,6660,1.0,0,0,5,7,950,950,1966,0,98038
8145,20150421,394000,2.0,2.0,1750,2731,2.0,0,0,3,8,1750,0,2012,0,98065
8146,20150122,865000,4.0,3.5,3380,11270,2.0,0,1,3,9,2160,1220,2007,0,98074
8147,20140912,477500,2.0,2.0,2090,6000,2.0,0,1,3,7,2090,0,1918,1985,98116
8148,20141217,1250000,4.0,2.75,4120,12500,1.0,0,4,4,8,2060,2060,1947,0,98116
8149,20140827,270000,3.0,1.75,1260,7500,1.0,0,0,3,6,840,420,1947,0,98155
8150,20150428,567000,3.0,2.25,1800,6875,1.0,0,0,4,8,1230,570,1974,0,98052
8151,20140602,635000,3.0,2.5,1960,7200,1.0,0,0,4,8,980,980,1940,0,98118
8152,20140911,1865000,6.0,2.75,4460,6952,2.5,0,2,4,10,3460,1000,1930,0,98105
8153,20140610,183000,3.0,1.75,1330,9200,1.0,0,0,4,7,1330,0,1973,0,98092
8154,20150429,309933,3.0,1.75,1820,78408,1.0,0,0,3,6,1220,600,1950,0,98042
8155,20150325,945800,4.0,2.75,3360,9100,1.0,0,0,4,8,1760,1600,1973,0,98006
8156,20140522,503000,2.0,1.75,2860,59612,1.0,1,4,3,8,1510,1350,1948,2003,98023
8157,20140814,220000,3.0,1.0,1460,10200,1.0,0,0,4,7,1460,0,1957,0,98055
8158,20150401,335000,3.0,1.75,1900,36769,1.0,0,0,3,8,1900,0,1987,0,98092
8159,20150422,650000,3.0,2.25,1790,9927,1.0,0,2,4,7,1240,550,1969,0,98075
8160,20150203,511000,4.0,3.5,3100,7600,2.0,0,0,3,10,3100,0,2005,0,98031
8161,20141217,275000,2.0,1.0,900,57063,1.0,0,0,4,6,900,0,1938,0,98045
8162,20150403,576250,2.0,1.75,1530,5000,2.0,0,0,4,7,1260,270,1989,0,98107
8163,20150319,1452000,2.0,3.25,2070,3128,2.0,1,3,3,9,1760,310,1988,0,98075
8164,20140619,186000,3.0,2.0,1340,4320,1.0,0,0,3,5,920,420,1912,1993,98002
8165,20150505,655100,1.0,1.0,1220,4160,1.0,0,0,3,7,1220,0,1922,0,98115
8166,20140505,328000,4.0,2.5,2370,6500,2.0,0,0,3,9,2370,0,1998,0,98092
8167,20150310,441000,3.0,2.5,1890,11036,1.0,0,0,3,8,1460,430,1973,0,98133
8168,20150414,370000,3.0,1.75,1480,7725,1.5,0,0,4,7,1480,0,1981,0,98059
8169,20150413,630000,2.0,1.0,1050,8382,1.0,0,0,3,7,1050,0,1959,0,98040
8170,20150414,470500,4.0,2.25,2070,14000,1.0,0,0,3,7,1720,350,1958,0,98028
8171,20150413,285950,2.0,1.0,1170,6000,1.0,0,0,3,6,1170,0,1948,0,98168
8172,20150324,698000,3.0,1.5,1090,7200,1.0,0,0,4,7,1090,0,1958,0,98040
8173,20140626,268000,3.0,2.5,1650,6684,2.0,0,0,3,7,1650,0,1991,0,98031
8174,20150212,1625000,4.0,3.75,4410,8112,3.0,0,4,3,11,3570,840,2003,0,98116
8175,20150330,355000,4.0,2.5,1780,15000,2.0,0,0,2,7,1780,0,1993,0,98058
8176,20140917,299000,3.0,1.0,1550,8778,1.0,0,0,3,7,1250,300,1952,0,98118
8177,20140521,1003000,4.0,2.75,2290,6120,2.0,0,0,4,7,2170,120,1926,0,98115
8178,20150420,275000,4.0,2.0,2220,8229,1.5,0,0,4,7,2220,0,1958,0,98030
8179,20150503,475000,3.0,1.75,1150,10240,1.0,0,0,3,6,1030,120,1918,0,98106
8180,20140623,260000,4.0,2.5,2000,37045,2.0,0,0,3,8,2000,0,1989,0,98042
8181,20140718,416000,2.0,1.75,1270,7560,1.5,0,0,4,7,1270,0,1932,0,98133
8182,20141119,495000,5.0,1.0,1810,11205,1.5,0,2,3,7,1810,0,1915,0,98178
8183,20150114,357500,3.0,1.0,1450,8100,1.0,0,0,3,6,1450,0,1952,0,98125
8184,20140825,459500,2.0,1.5,1170,1079,3.0,0,0,3,7,1170,0,2003,0,98103
8185,20140903,258000,3.0,2.5,1730,6930,2.0,0,0,3,8,1730,0,1994,0,98003
8186,20150411,600000,3.0,2.25,2680,98445,1.0,0,0,5,8,2680,0,1962,0,98059
8187,20140919,665000,3.0,1.0,1260,24550,1.5,0,2,4,7,1260,0,1937,0,98136
8188,20141003,165000,3.0,1.5,1020,10152,1.0,0,0,5,6,1020,0,1959,0,98056
8189,20140518,297000,5.0,2.5,1970,8605,2.0,0,0,4,7,1970,0,1994,0,98022
8190,20141023,350000,2.0,1.0,830,5100,1.0,0,0,4,7,830,0,1942,0,98126
8191,20140513,2450000,4.0,4.5,5030,11023,2.0,0,2,3,11,3250,1780,2008,0,98040
8192,20150513,180000,2.0,1.0,800,9450,1.0,0,0,3,6,800,0,1958,0,98058
8193,20150407,339950,3.0,1.75,1330,12092,1.0,0,0,4,6,720,610,1981,0,98168
8194,20150127,365000,3.0,1.0,1030,4700,1.0,0,0,3,7,1030,0,1952,0,98146
8195,20140605,955000,4.0,4.25,5660,193593,2.0,0,0,3,10,4100,1560,2001,0,98019
8196,20140527,732000,3.0,2.5,2330,1987,2.0,0,4,3,9,1410,920,2004,0,98107
8197,20140616,500000,3.0,1.75,1540,10800,1.0,0,0,5,6,770,770,1947,0,98040
8198,20150213,610000,6.0,2.75,2040,8560,1.0,0,2,4,7,1100,940,1961,0,98008
8199,20140604,525000,3.0,2.0,1540,7800,1.0,0,0,3,8,1540,0,2004,0,98125
8200,20140617,170000,4.0,1.0,1920,13787,1.0,0,0,4,7,1220,700,1966,0,98188
8201,20140713,300000,3.0,2.5,1870,3439,2.0,0,0,3,7,1870,0,2005,0,98042
8202,20141029,389500,5.0,3.5,2960,12527,2.0,0,0,3,9,1940,1020,1986,0,98023
8203,20150219,330000,3.0,1.5,1690,10250,1.0,0,0,4,7,1690,0,1955,0,98166
8204,20141114,269950,3.0,2.25,1610,7187,2.0,0,0,3,7,1610,0,1988,0,98042
8205,20140828,107000,2.0,1.0,670,4720,1.0,0,0,4,6,670,0,1948,0,98106
8206,20141202,249000,3.0,1.0,1752,14626,2.0,0,2,3,8,1752,0,2005,0,98032
8207,20140818,442500,4.0,2.0,1540,5920,1.5,0,0,5,7,1540,0,1935,0,98125
8208,20150417,579000,3.0,2.5,3160,286181,2.0,0,3,3,9,3160,0,2002,0,98010
8209,20150121,621500,3.0,1.75,2570,39634,2.0,0,0,3,8,2570,0,1984,0,98075
8210,20141119,203000,3.0,1.5,1370,7500,1.0,0,0,3,7,1080,290,1958,0,98198
8211,20140909,222900,2.0,1.0,860,5800,1.0,0,0,5,5,860,0,1942,0,98056
8212,20150409,453000,2.0,1.5,1680,17400,1.5,0,0,3,7,1680,0,1991,0,98038
8213,20140625,190000,1.0,0.75,930,29258,1.0,0,0,3,6,930,0,1941,0,98178
8214,20150406,320000,4.0,1.75,1820,7381,1.0,0,0,5,7,1150,670,1962,0,98058
8215,20141210,733500,3.0,1.5,2120,4370,1.5,0,0,3,8,2120,0,1904,0,98122
8216,20150218,555000,4.0,2.25,3330,21785,2.0,0,0,3,9,3330,0,1994,0,98059
8217,20141215,364950,3.0,2.25,2520,6170,2.0,0,0,3,7,1850,670,2003,0,98038
8218,20141120,490000,3.0,1.75,1560,9247,1.0,0,0,3,7,1160,400,1989,0,98033
8219,20150427,688000,5.0,1.75,2250,13526,1.0,0,1,3,8,1350,900,1957,0,98125
8220,20140711,165000,2.0,1.0,640,7768,1.0,0,0,3,6,640,0,1942,0,98106
8221,20141113,506000,5.0,3.75,3880,8370,2.0,0,0,4,7,3880,0,2004,0,98056
8222,20141209,2193000,3.0,2.25,3360,7108,2.0,0,0,3,10,2770,590,1905,2004,98112
8223,20150429,754000,5.0,1.75,2350,7800,1.0,0,0,4,8,1510,840,1968,0,98008
8224,20150417,949950,5.0,2.5,2340,1989,2.0,1,4,3,8,2340,0,1959,0,98118
8225,20140822,443600,3.0,2.5,1430,1056,3.0,0,0,3,8,1430,0,2003,0,98117
8226,20140814,380600,3.0,2.5,1920,12244,2.0,0,0,3,7,1920,0,1998,0,98019
8227,20150126,722800,3.0,3.25,4330,14600,2.0,0,0,3,10,3630,700,1985,0,98074
8228,20150210,342888,2.0,1.0,790,5150,1.0,0,0,4,6,790,0,1948,0,98118
8229,20140916,555000,4.0,1.75,2350,5946,1.0,0,2,3,8,1350,1000,1957,0,98115
8230,20140603,613000,3.0,2.5,1350,3068,2.0,0,0,3,7,1350,0,1991,0,98122
8231,20140702,480000,3.0,2.0,1470,10052,1.0,0,0,4,8,1470,0,1956,0,98125
8232,20150316,619500,6.0,1.5,1680,5202,1.5,0,0,2,7,1680,0,1911,0,98033
8233,20140624,437000,4.0,2.5,1890,8505,1.0,0,0,3,8,1290,600,1980,0,98052
8234,20150408,621000,4.0,2.5,2030,9905,1.0,0,0,4,8,2030,0,1959,0,98006
8235,20140714,810000,4.0,1.75,1760,4080,1.5,0,0,4,8,1760,0,1906,0,98103
8236,20140527,415000,3.0,2.25,1950,8868,1.0,0,0,3,7,1350,600,1964,0,98155
8237,20141113,250000,4.0,1.0,1440,7404,1.0,0,0,3,6,1080,360,1918,0,98126
8238,20150413,585000,3.0,1.5,2230,6000,1.0,0,1,3,8,1260,970,1968,0,98136
8239,20140528,220000,3.0,1.0,1180,5002,1.5,0,0,3,7,1180,0,1946,0,98155
8240,20150422,580000,5.0,2.5,2500,11900,1.0,0,0,3,7,1400,1100,1963,0,98007
8241,20140725,1320000,3.0,2.75,2680,20104,1.0,0,0,5,9,1820,860,1964,0,98039
8242,20140801,675000,4.0,2.5,2040,9225,1.0,0,0,5,8,1610,430,1968,0,98052
8243,20141029,695000,4.0,2.75,2660,7389,2.0,0,0,3,9,2660,0,2002,0,98075
8244,20141209,915000,5.0,2.75,2580,7630,1.0,0,0,4,7,1730,850,1954,0,98004
8245,20141121,375000,3.0,1.0,1000,6947,1.0,0,0,4,7,1000,0,1947,0,98125
8246,20150407,500000,3.0,1.5,1330,1265,2.0,0,0,3,8,1140,190,2008,0,98116
8247,20141226,335000,2.0,2.0,1420,5185,1.0,0,0,3,7,1420,0,2004,0,98038
8248,20140718,170000,2.0,1.0,1280,21750,1.5,0,0,5,6,1280,0,1912,0,98001
8249,20150429,320900,5.0,2.5,2200,8500,1.0,0,0,4,7,1400,800,1971,0,98010
8250,20150306,508000,3.0,1.75,1800,8462,1.0,0,0,3,8,1440,360,1978,0,98052
8251,20140708,228950,3.0,1.75,1200,9085,1.0,0,0,4,7,1200,0,1968,0,98023
8252,20150507,433000,4.0,2.0,1840,4760,1.5,0,0,4,6,1080,760,1929,0,98106
8253,20140908,267500,2.0,1.0,960,5150,1.0,0,0,5,6,960,0,1951,0,98126
8254,20141008,910000,4.0,1.5,2890,9000,2.0,0,4,3,8,2090,800,1939,0,98118
8255,20150303,370000,3.0,1.75,1290,10117,1.0,0,0,3,7,1290,0,1984,0,98072
8256,20141206,320000,2.0,1.0,1140,3834,1.5,0,0,3,6,1140,0,1911,0,98126
8257,20141001,660000,3.0,1.75,1750,5200,1.0,0,1,4,8,1750,0,1956,0,98117
8258,20140826,787888,4.0,2.25,2580,21115,2.0,0,0,4,9,2580,0,1977,0,98040
8259,20141218,329000,4.0,2.5,2650,5880,2.0,0,0,3,9,2650,0,2005,0,98042
8260,20141203,602000,2.0,1.0,1470,6398,1.0,0,0,4,7,970,500,1941,0,98105
8261,20141106,375000,3.0,2.0,1640,9750,1.0,0,0,3,7,1640,0,1959,0,98028
8262,20150505,212000,1.0,1.0,620,7620,1.0,0,0,3,6,620,0,1926,0,98166
8263,20140822,224000,3.0,1.5,1440,8370,1.0,0,0,3,7,1440,0,1977,0,98118
8264,20150310,315500,3.0,2.0,1160,10079,1.0,0,0,3,7,1160,0,1986,0,98019
8265,20150128,350000,2.0,1.0,1070,2880,1.0,0,0,3,7,1070,0,1902,0,98102
8266,20150506,389000,6.0,4.5,3560,14010,2.0,0,0,3,7,3560,0,1989,0,98002
8267,20140713,285000,3.0,1.75,1720,13104,1.0,0,0,4,7,1720,0,1962,0,98168
8268,20141201,425000,3.0,1.75,1530,9800,1.0,0,0,5,8,1530,0,1958,0,98133
8269,20150309,190000,3.0,1.75,1270,7875,1.0,0,0,4,7,1270,0,1980,0,98030
8270,20150505,374000,3.0,1.75,1510,18439,1.0,0,0,3,7,1510,0,1971,0,98027
8271,20140807,292000,2.0,1.0,880,5500,1.0,0,0,3,6,880,0,1904,0,98118
8272,20150511,475000,5.0,1.75,2020,5100,1.5,0,0,5,7,1320,700,1911,0,98103
8273,20150330,546500,3.0,2.5,1410,2675,1.0,0,0,3,7,820,590,1985,0,98117
8274,20141105,82000,3.0,1.0,860,10426,1.0,0,0,3,6,860,0,1954,0,98146
8275,20150408,219900,3.0,1.0,860,10426,1.0,0,0,3,6,860,0,1954,0,98146
8276,20140612,440000,3.0,1.0,1210,5750,1.5,0,0,4,7,1210,0,1910,0,98136
8277,20150428,400000,3.0,2.5,2090,32718,2.0,1,4,3,7,1550,540,1919,1983,98070
8278,20141117,453000,3.0,1.75,1430,20193,1.0,0,0,3,7,1430,0,1955,0,98006
8279,20140812,330000,6.0,3.25,2120,6893,1.0,0,0,4,7,1060,1060,1983,0,98106
8280,20140721,359950,3.0,2.75,2540,8604,2.0,0,0,3,8,2540,0,1991,0,98092
8281,20140617,616000,4.0,2.5,2490,12929,2.0,0,0,3,9,2490,0,1983,0,98074
8282,20141107,245000,2.0,1.0,670,2356,1.0,0,0,5,6,670,0,1960,0,98144
8283,20141103,296000,2.0,2.0,1320,2040,3.0,0,0,3,7,1320,0,1997,0,98125
8284,20141106,193000,2.0,1.0,950,9000,1.0,0,0,3,6,950,0,1924,0,98106
8285,20140828,456000,3.0,2.0,1870,8442,1.5,0,0,5,7,1060,810,1927,0,98117
8286,20150427,480000,4.0,1.75,1840,9250,1.0,0,0,4,7,980,860,1956,0,98133
8287,20140509,382000,3.0,3.25,1410,1253,3.0,0,0,3,8,1410,0,2005,0,98103
8288,20140628,650000,2.0,1.0,1050,2542,1.0,0,0,3,7,880,170,1904,0,98122
8289,20141125,431750,2.0,2.0,1400,10052,1.0,0,0,3,8,1400,0,1957,0,98125
8290,20150511,419900,3.0,2.5,1630,1755,2.0,0,0,3,8,1320,310,1997,0,98033
8291,20141229,315000,3.0,2.0,1900,9513,1.0,0,0,3,8,1900,0,1995,0,98023
8292,20150420,597500,4.0,3.0,1890,35280,1.0,0,0,3,9,1510,380,1979,0,98052
8293,20150306,615000,3.0,2.5,2980,43301,1.0,0,0,4,8,1930,1050,1978,0,98077
8294,20141031,605000,4.0,3.25,2885,33671,2.0,0,0,4,8,2885,0,1984,0,98027
8295,20150401,220000,3.0,2.5,1980,11900,2.0,0,0,3,8,1980,0,1990,0,98092
8296,20150413,340000,4.0,2.5,3020,8750,1.0,0,0,3,8,1710,1310,1960,0,98188
8297,20141015,620000,4.0,2.5,2980,210395,2.0,0,0,3,9,2980,0,2001,0,98045
8298,20140519,602000,5.0,1.75,3290,11900,1.5,0,0,3,8,3290,0,1973,0,98052
8299,20140513,575000,3.0,1.75,1580,11750,1.0,0,0,4,7,1180,400,1951,0,98118
8300,20140502,285000,3.0,2.5,2090,10834,1.0,0,0,4,8,1360,730,1987,0,98003
8301,20150220,306500,3.0,1.5,1100,8140,1.0,0,0,4,7,1100,0,1965,0,98059
8302,20150102,325000,3.0,2.5,1870,3480,2.0,0,0,3,7,1870,0,2002,0,98056
8303,20150319,623000,3.0,2.75,2390,21804,1.0,0,0,3,8,1450,940,1973,0,98034
8304,20150311,256500,3.0,2.0,1320,8568,1.0,0,0,3,7,1320,0,1993,0,98042
8305,20141117,473000,5.0,3.5,3430,6872,2.0,0,0,3,10,2830,600,2002,0,98031
8306,20141029,549000,3.0,2.5,2250,9235,2.0,0,0,3,8,2250,0,1985,0,98052
8307,20150317,305000,3.0,1.0,1710,19115,1.0,0,0,3,6,1710,0,1986,0,98014
8308,20150204,317000,4.0,2.5,2160,8049,2.0,0,0,3,9,2160,0,1988,0,98001
8309,20140701,450000,3.0,1.75,1400,13775,1.0,0,0,3,8,1400,0,1963,0,98028
8310,20150409,225000,2.0,2.5,1560,5333,1.0,0,0,3,5,780,780,1947,0,98055
8311,20150212,500000,5.0,2.0,2300,7897,2.5,0,0,4,8,2300,0,1956,0,98133
8312,20140812,207000,2.0,1.0,820,4860,1.0,0,0,5,6,820,0,1955,0,98118
8313,20140818,474900,3.0,1.0,1630,8308,1.5,0,0,3,7,1630,0,1948,0,98146
8314,20140701,515000,3.0,2.5,2010,7200,2.0,0,0,3,8,2010,0,1994,0,98028
8315,20150212,542000,4.0,1.0,1540,5000,1.5,0,0,4,7,1090,450,1922,0,98115
8316,20140605,725000,4.0,2.75,2420,10962,1.0,0,0,3,8,1530,890,1977,0,98007
8317,20150309,314950,3.0,2.5,1690,4533,2.0,0,0,3,7,1690,0,2003,0,98038
8318,20141106,375000,3.0,2.0,1410,10078,1.0,0,0,4,6,1410,0,1983,0,98072
8319,20140710,500000,3.0,1.75,1640,47044,1.0,0,0,3,7,1640,0,1989,0,98014
8320,20140624,689000,3.0,1.75,2200,9840,1.0,0,0,5,8,1500,700,1978,0,98006
8321,20141209,525000,3.0,2.25,1290,1182,2.0,0,0,3,8,1000,290,2006,0,98102
8322,20150504,360000,3.0,1.5,1060,6232,1.0,0,0,4,7,1060,0,1968,0,98118
8323,20140820,425000,3.0,1.0,1240,5750,1.0,0,0,4,6,1240,0,1948,0,98116
8324,20150304,239950,2.0,1.0,1280,5500,1.0,0,0,3,7,1280,0,1949,0,98118
8325,20150402,577500,2.0,2.5,2330,3000,2.0,0,3,3,8,2330,0,1915,1994,98144
8326,20140502,615000,3.0,1.75,2360,7291,1.0,0,0,4,8,1360,1000,1948,0,98136
8327,20140827,516000,4.0,2.75,2210,10800,1.0,0,0,4,8,1170,1040,1997,0,98074
