ID,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode
4792,20141027,720000,4.0,2.0,1760,4500,1.5,0,0,5,7,1760,0,1906,0,98103
9420,20150220,246000,3.0,1.5,1630,10200,1.0,0,0,4,8,1300,330,1976,0,98023
17632,20140723,748000,4.0,2.5,3170,4979,2.0,0,0,4,7,2570,600,1925,0,98103
17035,20140718,710000,3.0,2.25,3130,65775,2.0,0,0,4,8,3130,0,1978,0,98027
11869,20150402,615000,4.0,1.5,1980,3240,1.5,0,0,4,8,1780,200,1930,0,98144
6475,20140604,760000,4.0,2.75,3370,12447,2.0,0,0,3,10,3370,0,1991,0,98077
9506,20140603,280000,2.0,1.5,1480,15641,1.0,0,0,4,7,1480,0,1940,0,98146
17089,20140725,780000,3.0,2.25,2130,11782,1.0,0,0,4,8,1590,540,1977,0,98040
13995,20140801,190000,2.0,2.5,1100,1737,2.0,0,0,3,8,1100,0,2006,0,98055
920,20140630,250000,3.0,2.0,1440,9220,1.0,0,0,3,7,1440,0,1965,0,98198
15532,20141103,750500,4.0,2.5,2860,9159,1.0,0,0,4,8,1530,1330,1989,0,98033
12171,20140827,300000,3.0,2.5,1590,3381,2.0,0,0,3,7,1590,0,2000,0,98019
12,20140528,310000,3.0,1.0,1430,19901,1.5,0,0,4,7,1430,0,1927,0,98028
14979,20150402,724950,4.0,2.5,2860,3638,1.5,0,2,5,7,1720,1140,1924,0,98107
818,20140814,682000,5.0,2.75,2760,5000,2.0,0,0,3,9,2760,0,2005,0,98059
10976,20140509,742500,4.0,2.75,3100,3773,2.0,0,0,3,8,2000,1100,1919,1996,98122
21284,20140716,716000,3.0,3.0,1660,1849,3.0,0,0,3,9,1660,0,2013,0,98103
8184,20140825,459500,2.0,1.5,1170,1079,3.0,0,0,3,7,1170,0,2003,0,98103
9896,20140611,386000,3.0,1.5,1270,1318,2.0,0,0,3,7,1080,190,2004,0,98199
453,20150421,691100,3.0,2.75,2360,16117,1.0,0,0,4,8,1710,650,1983,0,98006
9241,20150402,480000,4.0,2.25,2330,14190,1.0,0,0,3,8,1740,590,1962,0,98034
21291,20140920,480000,3.0,2.5,2410,4656,2.0,0,0,3,7,2410,0,2009,0,98065
9848,20150410,450000,2.0,2.0,1610,6160,2.0,0,0,4,8,1610,0,1977,0,98052
3457,20141210,345950,5.0,1.0,1340,11198,1.5,0,0,3,8,1340,0,1934,0,98155
19008,20141124,571500,4.0,1.75,1920,7455,1.0,0,0,4,7,960,960,1939,1964,98125
19805,20140801,455000,3.0,1.75,1320,1014,3.0,0,0,3,9,1320,0,2015,0,98122
659,20140902,888000,3.0,1.5,1250,8710,1.0,0,0,4,7,1250,0,1953,0,98004
20190,20150423,300500,2.0,1.5,1190,801,3.0,0,0,3,8,1190,0,2010,0,98106
15127,20140502,308500,2.0,1.0,850,6174,1.0,0,0,4,7,850,0,1950,0,98155
16752,20140714,476000,3.0,1.75,1650,9600,1.0,0,0,4,7,1650,0,1977,0,98075
11100,20140702,690000,3.0,1.5,1760,4000,2.0,0,0,3,8,1760,0,1922,0,98102
18623,20140826,352000,4.0,1.75,1850,5712,1.0,0,0,3,7,1850,0,1954,0,98115
940,20150311,565000,4.0,3.0,2020,4300,1.5,0,0,3,6,2020,0,1900,0,98107
2739,20140918,613000,3.0,2.25,1960,10385,1.0,0,0,3,8,1960,0,1988,0,98008
9604,20140610,385000,4.0,1.75,1720,8750,1.0,0,0,3,7,860,860,1971,0,98034
11796,20140630,170000,2.0,1.0,1200,24792,2.0,0,0,2,7,1200,0,1976,0,98053
15142,20140826,289000,3.0,2.5,2110,8304,1.0,0,0,4,7,2110,0,1985,0,98030
21063,20140709,487000,4.0,2.5,2540,5001,2.0,0,0,3,9,2540,0,2005,0,98108
21407,20140619,330000,3.0,2.5,2238,7209,2.0,0,0,3,8,2238,0,2011,0,98023
17315,20140523,244000,4.0,1.0,1450,8960,1.0,0,0,3,6,1450,0,1943,0,98146
12826,20140725,1749000,4.0,2.5,3910,22710,1.5,0,0,3,8,3910,0,1908,2003,98004
21132,20140725,345000,4.0,2.5,1983,6002,2.0,0,0,3,9,1983,0,2012,0,98092
4071,20141116,324888,4.0,1.75,2160,28750,2.0,0,0,4,8,2160,0,1978,0,98092
13441,20150512,536000,3.0,2.75,2290,34548,2.0,0,3,4,7,2290,0,1984,0,98042
1400,20141204,292000,4.0,2.5,2060,5950,2.0,0,0,3,8,2060,0,2000,0,98030
18774,20140602,568500,3.0,2.75,2180,7519,1.0,0,0,4,7,1310,870,1981,0,98052
7690,20150429,415000,4.0,2.0,1960,10559,2.0,0,0,4,7,1960,0,1955,0,98133
8222,20141209,2193000,3.0,2.25,3360,7108,2.0,0,0,3,10,2770,590,1905,2004,98112
8123,20150121,220000,3.0,1.75,1720,7587,1.0,0,0,4,7,1140,580,1981,0,98092
6363,20141210,264950,3.0,1.5,1400,10853,1.0,0,0,4,7,1400,0,1964,0,98055
5796,20140728,699950,3.0,2.5,3370,36218,2.0,0,0,4,9,3370,0,1988,0,98075
3677,20141017,245000,2.0,2.0,1070,4500,1.0,0,0,4,6,910,160,1932,0,98055
6566,20150406,745000,2.0,2.5,2170,7546,1.0,0,0,3,8,2170,0,2007,0,98053
8864,20140723,281000,3.0,2.5,1760,7601,2.0,0,0,3,8,1760,0,1992,0,98003
16123,20150414,382500,3.0,1.5,1090,9862,1.0,0,0,3,8,1090,0,1987,0,98074
10967,20140917,282000,3.0,2.25,2420,7548,1.0,0,0,4,8,1370,1050,1967,0,98023
13783,20150108,185000,4.0,1.0,1400,8684,1.5,0,0,3,7,1400,0,1957,0,98146
21179,20150427,1050000,4.0,3.25,2930,25020,2.0,0,0,3,9,2930,0,2013,0,98029
13658,20140608,445000,2.0,1.0,1440,3225,1.0,0,0,3,7,960,480,1915,0,98103
21137,20150504,346100,2.0,1.75,1150,698,2.0,0,0,3,7,1150,0,2013,0,98027
5188,20140926,525000,4.0,1.0,1570,4000,1.5,0,0,3,7,1570,0,1920,0,98102
4362,20140827,435000,2.0,1.0,1120,88327,1.5,0,0,4,6,1120,0,1972,0,98010
1108,20150106,200000,3.0,1.0,1230,4380,1.0,0,0,3,6,1230,0,1947,0,98106
20682,20141104,922755,4.0,3.5,3560,4951,2.0,0,0,3,9,3560,0,2014,0,98074
10308,20141224,329000,4.0,1.0,1120,3844,1.0,0,0,3,7,1120,0,1972,0,98133
3229,20140604,1901000,3.0,2.5,2660,13367,2.0,0,2,3,10,2660,0,1992,0,98004
17793,20141009,424000,3.0,1.0,1580,13912,1.0,0,0,4,8,1580,0,1955,0,98155
17205,20141201,796500,3.0,2.75,2590,12063,2.0,0,0,3,10,2590,0,1993,0,98006
19863,20150402,649000,3.0,2.0,1530,1442,3.0,0,0,3,9,1530,0,2015,0,98107
11511,20140721,760000,3.0,2.5,2050,15020,1.0,0,2,3,9,1600,450,1960,0,98177
17734,20140606,739000,4.0,3.0,2720,3800,2.0,0,0,5,8,1800,920,1919,0,98115
5835,20150318,447500,2.0,1.0,1180,5100,1.5,0,0,3,7,1180,0,1926,0,98103
4326,20150220,289500,3.0,2.25,2120,3400,2.0,0,0,3,7,2120,0,2002,0,98092
75,20141105,832500,4.0,4.0,3430,35102,2.0,0,0,4,10,2390,1040,1986,0,98075
13186,20150327,710000,3.0,1.0,1400,2250,1.5,0,0,3,7,1400,0,1909,0,98119
1779,20141210,355000,3.0,1.0,1240,5400,1.0,0,0,4,7,1060,180,1940,0,98133
2553,20150409,715000,3.0,2.5,3050,6000,1.0,0,3,3,8,1720,1330,1984,0,98177
12967,20150506,487000,3.0,1.75,1430,12632,1.0,0,0,3,7,1430,0,1959,0,98008
21518,20140711,475000,3.0,3.25,1380,1121,3.0,0,0,3,8,1380,0,2008,0,98103
2686,20141106,343000,3.0,3.25,1210,1173,2.0,0,0,3,8,1000,210,2002,0,98133
1040,20150316,218500,2.0,1.0,1600,8961,1.0,0,0,4,7,1390,210,1949,0,98002
20259,20141022,221000,3.0,2.5,1320,1780,2.0,0,0,3,7,880,440,2005,0,98118
1563,20141118,607010,4.0,2.5,2180,4000,2.0,0,0,3,8,1700,480,2002,0,98118
18377,20150401,323000,3.0,1.5,1720,7110,1.0,0,0,3,8,1720,0,1955,0,98106
555,20140722,725000,4.0,2.5,2990,29170,2.0,0,3,3,9,2990,0,1999,0,98059
3071,20150423,595000,4.0,2.5,2030,10722,1.0,0,0,3,7,1100,930,1967,0,98115
20811,20141218,580000,3.0,2.5,1820,374616,2.0,0,0,3,7,1820,0,1999,0,98014
19104,20140512,615000,2.0,1.75,2040,28593,1.5,1,3,4,7,2040,0,1919,1990,98070
4474,20140523,1050000,3.0,4.0,4380,42769,2.0,0,0,5,11,4380,0,1983,0,98052
7529,20150129,487000,4.0,2.25,2400,7000,1.0,0,0,4,8,1800,600,1965,0,98034
19997,20141107,287000,3.0,2.5,1600,6315,2.0,0,0,3,8,1600,0,2013,0,98092
19299,20141111,174900,3.0,1.0,1100,6000,1.5,0,0,2,6,1100,0,1926,0,98108
13120,20140910,419000,7.0,3.25,4340,8521,2.0,0,0,3,7,2550,1790,1986,0,98106
13048,20141112,870000,4.0,1.75,1920,3600,2.0,0,0,4,8,1920,0,1907,0,98119
13460,20141121,475999,4.0,1.75,1880,4175,1.5,0,0,3,7,1090,790,1944,0,98107
7766,20150407,920000,4.0,3.0,3130,12381,2.0,0,0,3,9,3130,0,1995,0,98006
11045,20140514,1120000,4.0,2.25,4470,60373,2.0,0,0,3,11,4470,0,1988,0,98072
1416,20150219,241000,3.0,2.0,1650,6000,1.0,0,0,3,7,1650,0,1990,0,98023
16636,20150505,535000,5.0,2.5,3190,6178,2.0,0,0,3,8,3190,0,2003,0,98059
16510,20140820,255000,2.0,1.0,1260,7810,2.0,0,0,3,6,1260,0,1945,0,98178
18902,20140720,385000,3.0,1.75,2370,6360,1.0,0,3,3,7,1280,1090,1954,0,98178
17601,20140708,970000,5.0,2.75,3500,5040,2.0,0,2,3,9,2950,550,1927,2007,98126
15607,20140801,190000,3.0,1.75,1350,7370,1.0,0,0,4,6,1350,0,1912,0,98118
4601,20140730,535000,2.0,1.0,980,4120,1.0,0,0,3,7,830,150,1950,2014,98115
9410,20140919,549900,5.0,3.0,3610,7555,2.0,0,0,3,8,3610,0,2003,0,98038
9756,20150323,374950,4.0,2.5,1980,12062,2.0,0,0,3,8,1980,0,1992,0,98031
7961,20140502,495000,4.0,1.75,1600,6380,1.0,0,0,3,8,1130,470,1959,0,98125
7399,20141205,360000,4.0,1.75,1750,18810,1.0,0,0,3,7,1220,530,1977,0,98059
20802,20150426,499160,4.0,2.5,2628,11466,2.0,0,0,3,9,2628,0,2014,0,98001
10405,20141024,1375000,4.0,3.5,3500,9523,2.0,0,0,3,10,2460,1040,1996,0,98033
21247,20141205,510000,2.0,2.25,1470,1101,2.0,0,0,3,8,1340,130,2005,0,98115
1238,20141119,659000,4.0,2.0,1980,23625,2.0,0,0,3,8,1980,0,1938,1984,98072
3735,20140529,2453500,4.0,3.5,4730,13586,1.5,0,0,5,10,4270,460,1935,0,98112
8961,20140520,426000,4.0,2.5,2800,8494,2.0,0,0,3,8,2800,0,2004,0,98038
14164,20150326,368000,5.0,1.75,2590,9394,1.0,0,0,4,7,1390,1200,1963,0,98198
10303,20141003,354000,2.0,1.0,1390,7740,1.0,0,0,4,6,1390,0,1925,0,98126
20009,20140611,547500,3.0,3.5,1650,2262,3.0,0,0,3,8,1650,0,2010,0,98103
20800,20141008,378000,3.0,2.5,1650,2082,3.0,0,0,3,8,1650,0,2007,0,98133
19692,20141003,325000,3.0,1.5,1270,1067,3.0,0,0,3,8,1270,0,2009,0,98133
10057,20140930,315500,3.0,1.0,1160,10500,1.0,0,0,4,7,1160,0,1966,0,98034
15307,20150313,297975,3.0,2.25,2820,8100,1.0,0,0,4,7,1720,1100,1947,0,98168
17597,20150217,565000,2.0,1.75,1720,3000,1.0,0,0,5,7,860,860,1925,0,98103
14659,20140915,525000,3.0,2.5,1740,2350,2.0,0,0,3,8,1120,620,1996,0,98112
17590,20150226,303697,4.0,2.0,2520,7334,1.0,0,0,3,7,1600,920,1955,0,98125
9019,20141113,510000,3.0,1.75,1370,6700,1.0,0,0,3,8,1370,0,1940,2012,98117
10894,20140605,372500,3.0,1.5,1180,12324,1.0,0,0,3,7,800,380,1981,0,98074
19268,20140904,504500,3.0,2.5,1820,1545,3.0,0,2,3,8,1640,180,1998,0,98103
13218,20140722,265000,3.0,2.5,1780,6527,2.0,0,0,3,8,1780,0,1989,0,98092
28,20140624,438000,3.0,1.75,1520,6380,1.0,0,0,3,7,790,730,1948,0,98115
13485,20141031,470000,3.0,1.75,1310,8600,1.0,0,0,4,7,1310,0,1987,0,98033
19397,20150504,369000,4.0,2.5,2550,7349,2.0,0,0,3,9,2550,0,1989,0,98023
9718,20140616,638000,3.0,2.5,2110,3600,2.0,0,0,3,9,2110,0,2005,0,98052
12426,20140626,710000,3.0,3.25,3740,136915,2.5,0,0,3,11,3100,640,1990,0,98166
355,20140604,375000,4.0,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,0,98118
9621,20150324,698000,4.0,3.5,3630,5670,2.0,0,0,3,10,3630,0,1970,2008,98056
3170,20140722,590000,3.0,2.25,2300,12430,1.0,0,2,4,8,1580,720,1960,0,98166
18216,20140611,535000,5.0,2.25,2520,49222,2.0,0,0,4,8,2520,0,1978,0,98027
18404,20150302,650000,3.0,2.0,2660,257875,1.0,0,2,4,8,1530,1130,1976,0,98024
19594,20150319,725000,4.0,2.5,3750,218506,2.0,0,0,3,10,3750,0,1991,0,98092
14163,20140611,476000,3.0,1.0,1140,5500,1.5,0,0,4,6,1140,0,1908,0,98199
8524,20141106,320000,4.0,2.75,2150,9163,1.0,0,0,3,8,1340,810,1992,0,98003
5643,20150428,359950,5.0,2.75,2844,3990,2.0,0,0,3,8,2844,0,2013,0,98092
6865,20150503,550000,2.0,1.0,1070,3000,1.0,0,0,4,7,870,200,1926,0,98103
16782,20140521,150000,3.0,1.0,1010,25000,1.0,0,0,3,6,1010,0,1966,0,98014
19682,20150218,720000,4.0,3.25,3276,10801,2.0,0,0,3,9,3276,0,2008,0,98166
3675,20140722,620000,3.0,2.25,2190,45738,1.0,0,0,3,8,2190,0,1990,0,98052
4224,20140821,271500,3.0,1.75,1995,18360,2.0,0,0,3,7,1995,0,1957,0,98198
964,20140528,630000,4.0,2.5,2740,43101,2.0,0,0,3,9,2740,0,1993,0,98077
13763,20141222,625000,4.0,2.25,2660,22194,1.0,0,0,4,8,2180,480,1977,0,98008
6749,20150320,556300,4.0,2.5,2030,7140,1.0,0,0,4,7,1400,630,1968,0,98008
120,20150102,660000,3.0,2.5,2400,6474,1.0,0,2,3,8,1560,840,1964,0,98177
6794,20140609,1900000,4.0,3.25,4130,112521,2.0,0,0,3,11,4130,0,1978,0,98005
17882,20150428,517000,4.0,1.0,1650,8250,1.0,0,0,3,7,1650,0,1966,0,98008
4228,20141118,509500,2.0,2.5,1590,1485,2.0,0,0,3,8,1300,290,1994,0,98199
5579,20150204,485000,3.0,1.75,1950,10080,1.0,0,0,4,7,1950,0,1967,0,98034
13683,20140826,550000,5.0,1.0,2150,262231,1.5,0,0,3,7,2150,0,1900,2000,98065
328,20150428,186375,3.0,1.0,1000,7636,1.0,0,0,2,7,1000,0,1952,0,98166
4710,20141205,328000,2.0,2.25,1550,2079,2.0,0,0,3,8,1550,0,2008,0,98106
3281,20150226,1965000,5.0,3.75,3940,13738,1.5,0,3,4,9,3940,0,1951,0,98004
2370,20140916,719000,5.0,2.0,3110,6131,1.0,0,0,5,7,1560,1550,1940,0,98118
5522,20141212,458000,4.0,3.0,3280,62726,1.5,0,0,3,7,3280,0,1979,0,98077
2544,20150129,336800,5.0,1.75,1830,16650,1.5,0,0,3,7,1610,220,1958,0,98155
15831,20150306,970000,4.0,2.75,3980,9209,2.0,0,0,3,11,3980,0,2002,0,98074
20480,20140520,500000,3.0,2.5,1210,1200,3.0,0,0,3,8,1210,0,2008,0,98103
11077,20150217,630000,3.0,2.5,2900,46609,2.0,0,0,3,9,2900,0,1987,0,98077
17906,20140717,239000,3.0,1.0,1510,15022,1.0,0,0,3,7,1510,0,1962,0,98003
10871,20140707,575000,4.0,2.5,2400,6137,2.0,0,0,3,8,2400,0,1990,0,98074
2178,20140628,234000,3.0,1.0,1040,8128,1.0,0,0,3,6,1040,0,1983,0,98019
16688,20140508,347500,4.0,2.5,2460,7350,2.0,0,0,3,9,2460,0,1989,0,98023
4898,20150115,245000,2.0,1.0,990,4800,1.0,0,0,3,6,990,0,1908,0,98118
5153,20140528,395000,3.0,2.5,2250,3757,2.0,0,0,3,7,2250,0,2006,0,98059
1209,20150421,392400,5.0,2.5,2520,27951,1.5,0,0,3,7,1890,630,1942,1970,98155
19820,20140829,366000,3.0,2.25,1445,1028,2.0,0,0,3,7,1300,145,2005,0,98027
15131,20150105,135000,3.0,1.0,840,3000,1.0,0,0,3,5,840,0,1943,0,98178
13068,20140922,1698890,4.0,4.5,3860,15246,2.0,0,4,3,11,2940,920,2004,0,98006
18726,20150105,707000,5.0,4.5,3540,21217,2.0,0,0,4,8,2940,600,1926,0,98188
15092,20140605,257000,4.0,2.75,2330,7642,1.0,0,0,3,8,1800,530,1990,0,98023
3123,20141020,527000,4.0,2.5,2900,6736,2.0,0,0,3,8,2900,0,2013,0,98059
78,20140609,410000,3.0,1.0,1410,5060,1.0,0,0,4,7,910,500,1956,0,98133
9736,20150327,292000,3.0,1.0,1730,21183,1.0,0,0,3,7,1030,700,1955,0,98168
15111,20140521,525000,3.0,1.0,1450,4000,1.0,0,1,4,8,950,500,1948,0,98118
3766,20141105,575000,5.0,2.25,3550,7992,2.0,0,0,3,8,3550,0,1968,0,98034
20365,20141108,310000,3.0,2.5,2242,5744,2.0,0,0,3,8,2242,0,2012,0,98092
16150,20150403,555000,3.0,2.5,2690,4819,2.0,0,0,3,7,2690,0,2004,0,98065
20846,20140506,369950,3.0,2.0,1270,1320,3.0,0,0,3,8,1270,0,2006,0,98103
13012,20150415,726888,5.0,3.0,2970,7261,2.0,0,0,3,9,2970,0,1999,0,98075
10892,20150504,440000,2.0,1.5,1120,1024,2.0,0,0,3,8,1120,0,1970,1998,98122
600,20141009,507000,2.0,1.75,1670,6460,1.0,0,0,3,8,1670,0,2004,0,98053
9137,20141216,560000,4.0,2.5,1790,9787,1.0,0,2,4,8,1240,550,1983,0,98056
13415,20141021,249000,4.0,2.0,1280,7560,1.0,0,0,5,6,1280,0,1959,0,98058
4550,20150507,280000,3.0,3.0,1390,1080,2.0,0,0,3,7,1140,250,2006,0,98118
943,20140811,971000,5.0,3.5,4390,10140,2.0,0,0,3,9,3350,1040,2005,0,98125
19556,20140912,675000,4.0,2.75,2280,3200,1.5,0,0,5,8,1520,760,1931,0,98105
15395,20141209,255000,3.0,1.0,1340,6120,1.5,0,0,4,7,1340,0,1920,0,98108
18638,20140708,517000,2.0,1.5,1920,3408,1.0,0,0,4,7,960,960,1912,0,98122
16858,20150428,280000,3.0,2.5,1970,8426,2.0,0,0,3,8,1970,0,1992,0,98003
9314,20141201,903000,2.0,1.5,1140,7800,1.0,0,0,4,6,1140,0,1947,0,98004
17598,20141106,160000,2.0,1.0,830,4500,1.0,0,0,3,6,830,0,1920,0,98118
17181,20140925,400000,4.0,1.5,2150,11026,1.0,0,0,4,7,2150,0,1952,0,98028
1561,20150331,434500,3.0,1.75,1650,7965,1.0,0,0,4,7,1650,0,1967,0,98034
4869,20150304,950000,5.0,2.5,3450,35880,2.0,0,0,3,11,3450,0,1992,0,98052
10189,20140818,270000,3.0,1.0,1500,5605,1.0,0,0,5,6,750,750,1942,0,98106
6213,20150319,299950,2.0,1.0,890,5200,1.0,0,0,4,6,890,0,1941,0,98126
21041,20141210,365000,4.0,2.5,2420,8404,2.0,0,0,3,8,2420,0,2013,0,98042
4541,20150219,700000,3.0,1.75,1640,4590,1.5,0,0,5,7,1640,0,1951,0,98115
1782,20140815,190000,2.0,1.0,840,12252,1.0,0,0,3,6,840,0,1994,0,98010
14326,20150305,412500,3.0,1.75,1660,10716,1.0,0,0,3,7,1100,560,1988,0,98034
13275,20140908,550000,4.0,2.5,2120,9163,1.0,0,0,4,8,1450,670,1961,0,98006
1095,20150114,435000,3.0,2.5,1560,3987,2.0,0,0,3,7,1560,0,2002,0,98053
5544,20150203,587000,4.0,2.75,2210,8430,2.0,0,0,3,9,2210,0,1999,0,98075
1946,20140905,930800,5.0,2.5,4150,96574,2.0,0,0,3,10,4150,0,1988,0,98053
15138,20140829,370000,3.0,2.0,1860,9100,1.5,0,0,3,8,1860,0,1939,2006,98155
20820,20141029,452000,2.0,2.5,1260,1131,3.0,0,0,3,8,1260,0,2006,0,98107
19986,20141030,1465000,4.0,2.5,2800,4000,2.0,0,0,3,9,2800,0,2011,0,98103
677,20150127,188000,2.0,1.5,1120,17487,1.0,0,0,3,6,1120,0,1924,0,98178
10797,20140917,400000,2.0,1.75,1800,224769,1.0,0,0,3,7,1420,380,1950,2008,98038
6789,20140821,310000,3.0,2.0,2070,9195,1.0,0,0,3,8,1220,850,1982,0,98074
1392,20150214,325000,2.0,1.0,1130,5070,1.0,0,0,4,7,1130,0,1955,0,98146
14464,20150423,573300,2.0,1.75,1290,6600,1.0,0,2,3,7,870,420,1951,0,98136
10661,20140821,178500,2.0,1.0,930,3447,1.0,0,0,4,8,930,0,1978,0,98198
752,20140730,447000,3.0,1.0,1370,6001,1.0,0,0,5,7,1230,140,1944,0,98108
20183,20150426,260000,3.0,2.25,1413,3403,2.0,0,0,3,8,1413,0,2009,0,98031
3737,20150413,460000,2.0,1.0,1020,4002,1.0,0,0,5,7,1020,0,1953,0,98116
2976,20141201,430000,2.0,1.5,1090,4013,1.5,0,0,3,7,1090,0,1900,0,98103
6694,20150123,509990,3.0,2.0,1440,4859,2.0,0,0,2,6,1440,0,1921,0,98118
11980,20140625,1005000,4.0,4.5,4225,284011,2.0,0,0,4,11,4225,0,1985,0,98074
3215,20141029,650000,3.0,1.75,1660,10819,1.0,0,0,4,7,1240,420,1942,0,98177
8989,20140819,454000,3.0,2.5,1590,4094,2.0,0,0,3,7,1590,0,1991,0,98122
12404,20150415,422500,3.0,1.0,1270,8920,1.0,0,0,5,7,1270,0,1969,0,98056
9969,20140708,1050000,4.0,2.75,2250,3433,1.5,0,0,3,8,1500,750,1927,2013,98112
12305,20140804,583000,3.0,1.5,1800,10050,1.0,0,0,3,7,1800,0,1955,0,98008
1770,20140903,2350000,4.0,2.25,4370,22863,2.5,0,3,4,10,3670,700,1907,1994,98033
20660,20141120,315000,3.0,2.5,1410,1325,2.0,0,0,3,7,1180,230,2007,0,98106
17880,20150427,306000,2.0,1.0,930,5650,1.0,0,2,3,7,930,0,1941,0,98126
10912,20150311,460000,2.0,1.0,1030,5934,1.0,0,0,4,7,1030,0,1928,0,98115
11675,20141103,244000,3.0,2.5,1470,9337,2.0,0,0,3,7,1470,0,1991,0,98155
3022,20150224,279000,2.0,2.75,1770,10534,1.0,0,0,3,8,1210,560,2003,0,98001
12420,20141030,580000,3.0,1.5,1800,6250,1.0,0,0,3,8,1420,380,1947,0,98116
5401,20140508,295000,2.0,1.75,2200,89298,1.0,0,0,3,7,1100,1100,1973,0,98027
7856,20140723,850000,4.0,2.0,3380,90968,1.0,0,0,4,9,1690,1690,1979,0,98075
11204,20141210,595000,3.0,2.25,2400,16301,1.0,0,0,3,8,1400,1000,1962,0,98115
10100,20141217,550000,2.0,1.75,1740,7290,1.0,0,0,3,8,1280,460,1950,0,98199
6875,20141204,425000,4.0,2.0,1490,5300,1.0,0,0,3,7,1110,380,1977,0,98144
16870,20150423,725000,4.0,2.5,2700,25870,2.0,0,0,4,8,2700,0,1992,0,98033
13956,20141112,1160000,5.0,3.25,4290,7019,2.5,0,0,4,10,3590,700,1927,0,98112
5191,20140710,355000,3.0,2.5,2110,4038,2.0,0,0,4,8,2110,0,1989,0,98042
4619,20141016,370000,3.0,2.5,2490,18525,2.0,0,3,3,8,2490,0,1995,0,98022
19207,20140926,319000,3.0,2.25,1800,9597,1.0,0,2,3,7,1200,600,1963,0,98188
14247,20150325,235000,4.0,1.0,1360,7132,1.5,0,0,3,6,1360,0,1941,0,98168
14337,20150219,800500,4.0,2.5,1780,11130,1.0,0,0,5,8,1780,0,1962,0,98005
17647,20150206,1550000,3.0,4.0,5120,4600,3.0,0,2,3,11,4490,630,2008,0,98034
8719,20150414,525000,4.0,2.25,2660,7957,1.0,0,0,4,8,1750,910,1977,0,98011
8558,20140804,616500,3.0,2.5,3580,118047,1.0,0,0,3,9,3240,340,1992,0,98027
15823,20141027,435000,3.0,2.5,2530,16102,2.0,0,0,3,9,2530,0,1989,0,98038
12516,20150430,572000,2.0,2.0,1870,5143,1.0,0,0,3,8,1870,0,2005,0,98053
8146,20150122,865000,4.0,3.5,3380,11270,2.0,0,1,3,9,2160,1220,2007,0,98074
7968,20150411,432100,3.0,2.25,1790,2240,2.0,0,0,4,8,1790,0,1975,0,98052
4264,20141216,235000,3.0,1.75,1370,14030,1.0,0,0,4,8,1370,0,1977,0,98092
16031,20150115,470000,4.0,2.5,2700,6769,2.0,0,0,3,9,2700,0,1999,0,98042
12454,20141201,229000,2.0,1.0,810,5100,1.0,0,0,3,6,810,0,1955,0,98133
10652,20140527,295832,5.0,1.0,1410,6400,1.0,0,0,5,7,960,450,1955,0,98198
6825,20150304,243000,3.0,1.0,1480,15416,1.0,0,2,4,8,1480,0,1955,0,98022
8113,20140929,560000,2.0,1.75,970,4233,1.0,0,0,4,7,970,0,1944,0,98199
10111,20140530,1365000,3.0,2.5,2090,6000,1.5,0,0,4,9,2090,0,1928,0,98105
701,20150504,195000,2.0,1.0,820,5100,1.0,0,0,3,6,820,0,1953,0,98118
6170,20150504,626700,3.0,1.5,1410,3600,1.0,0,0,3,7,1410,0,1906,0,98109
17105,20141124,272000,3.0,3.0,2430,10500,1.0,0,0,4,8,2150,280,1983,0,98003
8159,20150422,650000,3.0,2.25,1790,9927,1.0,0,2,4,7,1240,550,1969,0,98075
18179,20150414,510000,4.0,2.5,2600,118666,1.0,0,0,3,7,1400,1200,1981,0,98027
16868,20141107,590000,4.0,2.5,2380,4950,2.0,0,0,3,8,2380,0,2004,0,98136
6870,20140701,507500,3.0,1.75,1990,9594,1.0,0,0,3,8,1190,800,1977,0,98052
17707,20141219,633000,5.0,2.75,3630,30570,2.0,0,0,3,11,3630,0,2000,0,98058
4423,20140801,275000,3.0,2.5,3020,5868,2.0,0,0,3,7,3020,0,2003,0,98092
12159,20141121,418000,3.0,2.5,2080,16050,1.0,0,0,5,8,1360,720,1978,0,98059
6862,20141209,685000,6.0,2.25,2770,5854,1.5,0,0,3,8,2120,650,1921,0,98112
6986,20140709,583000,3.0,2.5,2600,5100,2.0,0,1,3,8,2600,0,1998,0,98056
4868,20141002,228000,3.370841623,1.0,390,5900,1.0,0,0,2,4,390,0,1953,0,98118
9490,20150213,328000,5.0,2.25,2240,9652,2.0,0,0,3,7,2240,0,1990,0,98055
4376,20150511,350000,3.0,2.5,1640,10424,2.0,0,0,3,7,1640,0,1988,0,98019
7282,20141029,600000,3.0,2.5,1350,187313,1.0,0,0,4,7,1350,0,1997,0,98077
9544,20140702,175000,4.0,2.5,1780,6000,2.0,0,0,3,7,1780,0,1991,0,98198
2926,20140730,265000,3.0,2.0,1380,8536,2.0,0,0,4,7,1380,0,1955,0,98148
15380,20150412,375000,4.0,2.75,1430,7403,1.0,0,0,3,7,1030,400,1982,0,98106
9825,20150507,306000,4.0,2.5,1880,9426,2.0,0,0,4,7,1880,0,1990,0,98042
